epoch,avg_loss,learning_rate,loss_classifier,loss_box_reg,loss_objectness,loss_rpn_box_reg
4,0.3877350202962464,0.0009843072889837512,0.10573243349790573,0.19656023383140564,0.02273402363061905,0.04559026658535004
4,0.3889085474561472,0.0009843072889837512,0.10628066211938858,0.19934825599193573,0.028995420783758163,0.051302023231983185
4,0.38779695562913385,0.0009843072889837512,0.11278079450130463,0.1759970784187317,0.019049430266022682,0.05102952569723129
4,0.38780787329614896,0.0009843072889837512,0.09491822868585587,0.15817728638648987,0.021777773275971413,0.026454240083694458
4,0.38696277076071434,0.0009843072889837512,0.1174648329615593,0.1940581202507019,0.029282808303833008,0.052420321851968765
4,0.3884345570413193,0.0009843072889837512,0.1301541030406952,0.20724236965179443,0.022298663854599,0.03767908364534378
4,0.38932988504031757,0.0009843072889837512,0.10360125452280045,0.17496415972709656,0.0268017016351223,0.046638406813144684
4,0.38963163243837595,0.0009843072889837512,0.10751207172870636,0.18201828002929688,0.019867058843374252,0.05993690341711044
4,0.3917975104947127,0.0009843072889837512,0.12248246371746063,0.21799075603485107,0.032740265130996704,0.05438628047704697
4,0.39135539151252585,0.0009843072889837512,0.13434413075447083,0.20537826418876648,0.025381363928318024,0.06129271164536476
4,0.39296356534326315,0.0009843072889837512,0.11116476356983185,0.20418763160705566,0.02439233846962452,0.04451506584882736
4,0.3919448928433175,0.0009843072889837512,0.12238330394029617,0.21993562579154968,0.02422766387462616,0.0510534942150116
4,0.3909106963907766,0.0009843072889837512,0.10139734297990799,0.1827506721019745,0.02105945348739624,0.05319652706384659
5,0.4189094305038452,0.0009755527298894294,0.12400295585393906,0.23388026654720306,0.021184395998716354,0.03984181582927704
5,0.3764528361233798,0.0009755527298894294,0.12753048539161682,0.19817134737968445,0.02203044667840004,0.03583134710788727
5,0.37966252650533405,0.0009755527298894294,0.0984257161617279,0.1862301379442215,0.019238218665122986,0.036483027040958405
5,0.3768103334211534,0.0009755527298894294,0.10474834591150284,0.18948623538017273,0.020095128566026688,0.039793502539396286
5,0.37016660265806245,0.0009755527298894294,0.10432050377130508,0.1686916947364807,0.02105513960123062,0.032475702464580536
5,0.37192250992737563,0.0009755527298894294,0.10994729399681091,0.2169061005115509,0.024274922907352448,0.03586742281913757
5,0.3725529381486236,0.0009755527298894294,0.10211963951587677,0.1797654628753662,0.016831018030643463,0.03903578221797943
5,0.3707858575901515,0.0009755527298894294,0.10572946071624756,0.19063788652420044,0.017819607630372047,0.034236714243888855
5,0.3727162314785851,0.0009755527298894294,0.10259422659873962,0.18184402585029602,0.029883310198783875,0.05484822764992714
5,0.3715598524271787,0.0009755527298894294,0.09682989120483398,0.19530098140239716,0.023894723504781723,0.04248934984207153
5,0.37127188084149126,0.0009755527298894294,0.11080487072467804,0.1856183409690857,0.036833688616752625,0.06364734470844269
5,0.3701366065321742,0.0009755527298894294,0.08740321546792984,0.15327352285385132,0.022607842460274696,0.02977539226412773
5,0.3703401992636279,0.0009755527298894294,0.1347123235464096,0.23893427848815918,0.02012469619512558,0.051966987550258636
5,0.37332988900082714,0.0009755527298894294,0.11177383363246918,0.191375270485878,0.01966080814599991,0.04172206297516823
5,0.3721760071761219,0.0009755527298894294,0.11452248692512512,0.20677679777145386,0.015370543114840984,0.04446444660425186
5,0.37269540121223754,0.0009755527298894294,0.09494523704051971,0.1660899519920349,0.017219144850969315,0.0279691144824028
5,0.37262144740323844,0.0009755527298894294,0.10770812630653381,0.17433470487594604,0.01807001233100891,0.04132181406021118
5,0.37269837919034454,0.0009755527298894294,0.11831693351268768,0.1969364583492279,0.028117448091506958,0.06092315539717674
6,0.33935973048210144,0.0009649233547011816,0.10266280919313431,0.1639663130044937,0.022369492799043655,0.05036110430955887
6,0.33940841393037274,0.0009649233547011816,0.10311323404312134,0.1862114816904068,0.02019665390253067,0.035452332347631454
6,0.34434461167880465,0.0009649233547011816,0.08608829230070114,0.15953604876995087,0.01754196546971798,0.03457494080066681
6,0.34865672165347683,0.0009649233547011816,0.10643152892589569,0.1978035271167755,0.0204058475792408,0.04660538583993912
6,0.3499314079924328,0.0009649233547011816,0.10937086492776871,0.19057193398475647,0.023794077336788177,0.05386101081967354
6,0.3469558118605146,0.0009649233547011816,0.08946562558412552,0.17103365063667297,0.021601177752017975,0.051696695387363434
6,0.3469412883774179,0.0009649233547011816,0.10068345814943314,0.18632598221302032,0.019862473011016846,0.03618184104561806
6,0.34849324948351146,0.0009649233547011816,0.11111525446176529,0.18888649344444275,0.02087208442389965,0.037631742656230927
6,0.347971929812137,0.0009649233547011816,0.09479917585849762,0.1912367343902588,0.01779632829129696,0.03294739872217178
6,0.3501507364786588,0.0009649233547011816,0.1011504977941513,0.19744634628295898,0.03042130544781685,0.0354464054107666
6,0.35239108039601014,0.0009649233547011816,0.08998320251703262,0.1736105978488922,0.025690855458378792,0.04619001969695091
6,0.35233293299202445,0.0009649233547011816,0.0920654833316803,0.15283255279064178,0.027368944138288498,0.05661503225564957
6,0.3522475817479378,0.0009649233547011816,0.09627626091241837,0.16337484121322632,0.017993139103055,0.03137398511171341
6,0.3529300928570842,0.0009649233547011816,0.10596223175525665,0.2006703019142151,0.014821779914200306,0.035711295902729034
6,0.3545345034159667,0.0009649233547011816,0.1116347685456276,0.18377171456813812,0.02069414220750332,0.026805521920323372
6,0.35416988623852763,0.0009649233547011816,0.10841791331768036,0.17810586094856262,0.02145240269601345,0.03591638430953026
6,0.3539677839841902,0.0009649233547011816,0.11698325723409653,0.19531479477882385,0.044971369206905365,0.06024620309472084
6,0.35328724509791326,0.0009649233547011816,0.08063606917858124,0.15728534758090973,0.02051609382033348,0.03733107075095177
7,0.3962007164955139,0.0009524611127067769,0.11134999245405197,0.21930328011512756,0.021771159023046494,0.04377627372741699
7,0.3394139300693165,0.0009524611127067769,0.08227980881929398,0.16545937955379486,0.014309228397905827,0.043260447680950165
7,0.3278835912545522,0.0009524611127067769,0.09945523738861084,0.19374775886535645,0.024376608431339264,0.04246583208441734
7,0.32743635677522226,0.0009524611127067769,0.08629845827817917,0.17146620154380798,0.01885892264544964,0.035648152232170105
7,0.32909277081489563,0.0009524611127067769,0.09266021847724915,0.17879000306129456,0.017559878528118134,0.043770093470811844
7,0.3287302617933236,0.0009524611127067769,0.10332771390676498,0.19040486216545105,0.033516108989715576,0.10150602459907532
7,0.3339671712429797,0.0009524611127067769,0.08942341059446335,0.16822393238544464,0.019333351403474808,0.03038114309310913
7,0.33326233608621947,0.0009524611127067769,0.07596991956233978,0.1491001695394516,0.02073902264237404,0.047988612204790115
7,0.3339067053647689,0.0009524611127067769,0.10862703621387482,0.19175168871879578,0.017998605966567993,0.034009795635938644
7,0.33573583718184585,0.0009524611127067769,0.09625154733657837,0.16782788932323456,0.023966651409864426,0.040100958198308945
7,0.3359170464595946,0.0009524611127067769,0.09661601483821869,0.18157750368118286,0.020068034529685974,0.034228187054395676
7,0.3364495873988212,0.0009524611127067769,0.09190499037504196,0.1736273616552353,0.014243239536881447,0.04409436136484146
7,0.3371666652604568,0.0009524611127067769,0.09580092877149582,0.19179020822048187,0.016077302396297455,0.03217727690935135
7,0.33602142857231254,0.0009524611127067769,0.07867702841758728,0.13817167282104492,0.01578083634376526,0.03020515851676464
7,0.3379223547505994,0.0009524611127067769,0.11545249819755554,0.2056427299976349,0.02638702094554901,0.04157727584242821
7,0.3379673780194971,0.0009524611127067769,0.09524000436067581,0.1738147735595703,0.01660257950425148,0.043470073491334915
7,0.33828586043778414,0.0009524611127067769,0.10041838884353638,0.18638008832931519,0.028079558163881302,0.06389929354190826
7,0.33790127192324365,0.0009524611127067769,0.08864980190992355,0.1674790233373642,0.020587079226970673,0.029332218691706657
8,0.31719356775283813,0.0009382151866819099,0.09002995491027832,0.17270183563232422,0.015932027250528336,0.03852976858615875
8,0.3121677176518874,0.0009382151866819099,0.10324738919734955,0.19591322541236877,0.01867385022342205,0.04339582473039627
8,0.31210863164493013,0.0009382151866819099,0.09321979433298111,0.18124894797801971,0.017815444618463516,0.03549258038401604
8,0.31794979014704305,0.0009382151866819099,0.0821751207113266,0.16722635924816132,0.02274206280708313,0.05497477576136589
8,0.31720609708530145,0.0009382151866819099,0.09339619427919388,0.16649587452411652,0.01863073743879795,0.031904082745313644
8,0.31538327710301267,0.0009382151866819099,0.08265675604343414,0.15981435775756836,0.018978510051965714,0.040940940380096436
8,0.31553789777833907,0.0009382151866819099,0.0874847024679184,0.1810339093208313,0.01648768037557602,0.037441905587911606
8,0.31746994189813105,0.0009382151866819099,0.09339498728513718,0.1747816652059555,0.01603274792432785,0.04407159984111786
8,0.3183727091477241,0.0009382151866819099,0.08549466729164124,0.16409684717655182,0.01892511360347271,0.04973725974559784
8,0.321012801193929,0.0009382151866819099,0.08618704974651337,0.1722303181886673,0.017095273360610008,0.040640898048877716
8,0.32246639203317096,0.0009382151866819099,0.09697920829057693,0.17534759640693665,0.019677817821502686,0.03920205682516098
8,0.3216801253524986,0.0009382151866819099,0.0834597498178482,0.15856531262397766,0.019857075065374374,0.04709261655807495
8,0.3219730393453078,0.0009382151866819099,0.08017003536224365,0.1564580798149109,0.015787411481142044,0.025581590831279755
8,0.32354362775351253,0.0009382151866819099,0.1139461100101471,0.19350160658359528,0.021217329427599907,0.046463742852211
8,0.3235461601974271,0.0009382151866819099,0.06864099204540253,0.14000889658927917,0.01648459956049919,0.029977023601531982
8,0.324097875727723,0.0009382151866819099,0.09595311433076859,0.1873469054698944,0.022455453872680664,0.053320012986660004
8,0.3241970907457127,0.0009382151866819099,0.08945322036743164,0.17834047973155975,0.02234240621328354,0.03415904939174652
8,0.3237304202994408,0.0009382151866819099,0.10227694362401962,0.1951557844877243,0.018067356199026108,0.05487525463104248
9,0.28306877613067627,0.0009222417987882566,0.07950201630592346,0.15583178400993347,0.012725372798740864,0.03500960022211075
9,0.301593926819888,0.0009222417987882566,0.08181881904602051,0.1757819801568985,0.016853416338562965,0.03210197389125824
9,0.30411561188243685,0.0009222417987882566,0.08161404728889465,0.16551914811134338,0.013690147548913956,0.02501230128109455
9,0.3014408556684371,0.0009222417987882566,0.09563266485929489,0.1752275675535202,0.016128523275256157,0.033248916268348694
9,0.303321881628618,0.0009222417987882566,0.09775847941637039,0.18808984756469727,0.0242007989436388,0.04803907126188278
9,0.30401604345031813,0.0009222417987882566,0.08164796978235245,0.15931028127670288,0.016474926844239235,0.039603859186172485
9,0.30775051454051594,0.0009222417987882566,0.10601366311311722,0.20089465379714966,0.021900076419115067,0.0471043698489666
9,0.3088380134021732,0.0009222417987882566,0.08488422632217407,0.15117041766643524,0.018153192475438118,0.04021038860082626
9,0.3079643920983797,0.0009222417987882566,0.07486284524202347,0.16932249069213867,0.013958260416984558,0.029391173273324966
9,0.30705293407151985,0.0009222417987882566,0.08094248920679092,0.1607852429151535,0.013898646458983421,0.030590588226914406
9,0.3069305315171138,0.0009222417987882566,0.08715864270925522,0.17725174129009247,0.014834203757345676,0.02752811834216118
9,0.30927242741391464,0.0009222417987882566,0.0843362882733345,0.17906592786312103,0.019337978214025497,0.04155099391937256
9,0.3080141149030244,0.0009222417987882566,0.08686894923448563,0.16778463125228882,0.027216652408242226,0.05413714051246643
9,0.30889540307849417,0.0009222417987882566,0.09600439667701721,0.18109482526779175,0.02176607772707939,0.03971976041793823
9,0.30988426739019703,0.0009222417987882566,0.07990974932909012,0.14176017045974731,0.01505375374108553,0.03043024241924286
9,0.3104834853615982,0.0009222417987882566,0.08633294701576233,0.16184784471988678,0.02402414008975029,0.0435653030872345
9,0.310813057496681,0.0009222417987882566,0.07437896728515625,0.14104095101356506,0.011142327450215816,0.023403968662023544
9,0.3116241343188704,0.0009222417987882566,0.09575959295034409,0.19334135949611664,0.025969024747610092,0.04807526245713234
10,0.3129950761795044,0.0009046039886902864,0.08196721225976944,0.17685338854789734,0.01644117385149002,0.03773331642150879
10,0.2885827205397866,0.0009046039886902864,0.07329726964235306,0.15933029353618622,0.014097215607762337,0.05843375623226166
10,0.2907296773933229,0.0009046039886902864,0.08811601996421814,0.1635962724685669,0.01714411750435829,0.03793121501803398
10,0.29400795698165894,0.0009046039886902864,0.07794185727834702,0.16929760575294495,0.013826891779899597,0.05052490532398224
10,0.2954518017245502,0.0009046039886902864,0.08663208037614822,0.1766340583562851,0.01465319562703371,0.036541059613227844
10,0.29505018451634574,0.0009046039886902864,0.07204499840736389,0.1452363133430481,0.012302566319704056,0.033591799437999725
10,0.2944850628493262,0.0009046039886902864,0.08621393889188766,0.18253377079963684,0.020153570920228958,0.03954683989286423
10,0.2946625358202088,0.0009046039886902864,0.07113468647003174,0.134738028049469,0.015655208379030228,0.03720201924443245
10,0.2953334673319334,0.0009046039886902864,0.08951006084680557,0.18011660873889923,0.021290164440870285,0.04265793412923813
10,0.2973457592856753,0.0009046039886902864,0.07004988193511963,0.1413756012916565,0.013706257566809654,0.03018643893301487
10,0.29840043703518293,0.0009046039886902864,0.07803349941968918,0.17270559072494507,0.01669572852551937,0.05529321730136871
10,0.29890085515138265,0.0009046039886902864,0.08568917214870453,0.1691857874393463,0.019185369834303856,0.03957430645823479
10,0.2995704960478239,0.0009046039886902864,0.0857878029346466,0.16081863641738892,0.01278030313551426,0.034241899847984314
10,0.29865445060129386,0.0009046039886902864,0.07094654440879822,0.14988815784454346,0.016382336616516113,0.028154760599136353
10,0.29909345285689576,0.0009046039886902864,0.07752806693315506,0.16388210654258728,0.013739761896431446,0.027414042502641678
10,0.2989638125067515,0.0009046039886902864,0.07505965977907181,0.1529259830713272,0.012521587312221527,0.04824955761432648
10,0.2991099101230965,0.0009046039886902864,0.0969524160027504,0.18521848320960999,0.020169612020254135,0.044944390654563904
10,0.2999235516228871,0.0009046039886902864,0.10390713810920715,0.19267521798610687,0.01886841282248497,0.08515936881303787
11,0.2990495264530182,0.0008853713647665069,0.07773735374212265,0.16500428318977356,0.013978760689496994,0.04232914000749588
11,0.27355005659840326,0.0008853713647665069,0.06722898781299591,0.1268555372953415,0.010508839040994644,0.02859792858362198
11,0.27588162251881193,0.0008853713647665069,0.07721742987632751,0.15912383794784546,0.015264409594237804,0.04163235053420067
11,0.2801592763393156,0.0008853713647665069,0.07700492441654205,0.15466797351837158,0.014384625479578972,0.03931804746389389
11,0.28175276735933813,0.0008853713647665069,0.08684338629245758,0.15806306898593903,0.013476940803229809,0.039008062332868576
11,0.2823854936104195,0.0008853713647665069,0.0712907686829567,0.1475065052509308,0.013076040893793106,0.03201114386320114
11,0.28315022685488717,0.0008853713647665069,0.08155813068151474,0.16385704278945923,0.016420187428593636,0.0480656735599041
11,0.2830959075773266,0.0008853713647665069,0.06703387945890427,0.14195320010185242,0.010881309397518635,0.052203163504600525
11,0.28355508638016974,0.0008853713647665069,0.0780806690454483,0.1612173467874527,0.011263281106948853,0.031376030296087265
11,0.2838374906843835,0.0008853713647665069,0.07190278172492981,0.15507853031158447,0.012063857167959213,0.034247688949108124
11,0.2846657382969809,0.0008853713647665069,0.08842860162258148,0.17220571637153625,0.019028788432478905,0.03596342355012894
11,0.28551948070526123,0.0008853713647665069,0.07909074425697327,0.16231387853622437,0.017560811713337898,0.03920259326696396
11,0.28508363319329977,0.0008853713647665069,0.06656566262245178,0.13742110133171082,0.016555555164813995,0.029607456177473068
11,0.2850465038578019,0.0008853713647665069,0.08741743862628937,0.1777138113975525,0.01458687148988247,0.027798406779766083
11,0.28563231811033074,0.0008853713647665069,0.07455216348171234,0.15751463174819946,0.015162203460931778,0.04998631030321121
11,0.28624603922003944,0.0008853713647665069,0.06121905520558357,0.13125565648078918,0.014938853681087494,0.030836287885904312
11,0.28697117978001235,0.0008853713647665069,0.07642693817615509,0.15533016622066498,0.013092905282974243,0.032906271517276764
11,0.28786146710490623,0.0008853713647665069,0.08959334343671799,0.16263750195503235,0.017506524920463562,0.04277372360229492
12,0.2697433829307556,0.0008646198293969952,0.0711459144949913,0.16032300889492035,0.014332082122564316,0.023942388594150543
12,0.26323487000031903,0.0008646198293969952,0.07030212134122849,0.13260775804519653,0.010248085483908653,0.024322468787431717
12,0.2663100588889349,0.0008646198293969952,0.06978289783000946,0.1519695520401001,0.017121443524956703,0.04313231259584427
12,0.26375292962597263,0.0008646198293969952,0.05806499719619751,0.13491447269916534,0.012352295219898224,0.021814800798892975
12,0.26725761846798224,0.0008646198293969952,0.10309544950723648,0.18478725850582123,0.014539011754095554,0.04027732461690903
12,0.26736895564724417,0.0008646198293969952,0.08550793677568436,0.17097890377044678,0.014820053242146969,0.04352368414402008
12,0.268127794148492,0.0008646198293969952,0.06688091158866882,0.14107367396354675,0.012176832184195518,0.035256002098321915
12,0.269243846686793,0.0008646198293969952,0.0817800983786583,0.16524329781532288,0.0207049697637558,0.03490661084651947
12,0.27187708884845546,0.0008646198293969952,0.07456760108470917,0.17293457686901093,0.014501143246889114,0.0346638560295105
12,0.27377403519310795,0.0008646198293969952,0.08276015520095825,0.17664363980293274,0.015335812233388424,0.035995617508888245
12,0.27601784718508765,0.0008646198293969952,0.07955697923898697,0.16724495589733124,0.030469588935375214,0.05411225184798241
12,0.2770200720778457,0.0008646198293969952,0.07145120948553085,0.15857599675655365,0.018246203660964966,0.05245770514011383
12,0.27706758271564136,0.0008646198293969952,0.06971807032823563,0.14711865782737732,0.016589373350143433,0.03941083326935768
12,0.2775645651890121,0.0008646198293969952,0.07845053821802139,0.1541205793619156,0.016880765557289124,0.031282734125852585
12,0.27811282344743715,0.0008646198293969952,0.07180918753147125,0.16292884945869446,0.013104470446705818,0.037356261163949966
12,0.2787742145014125,0.0008646198293969952,0.0792357325553894,0.1607278287410736,0.015463552437722683,0.04378724843263626
12,0.2785710051007893,0.0008646198293969952,0.08578087389469147,0.1636611819267273,0.01849312335252762,0.04275326430797577
12,0.27932309503095193,0.0008646198293969952,0.06448150426149368,0.13364075124263763,0.009165465831756592,0.026203274726867676
13,0.24346446990966797,0.0008424312794113801,0.06700769811868668,0.13380220532417297,0.013404663652181625,0.02924991026520729
13,0.27384233610196546,0.0008424312794113801,0.0774640142917633,0.16584154963493347,0.011025933548808098,0.03154250979423523
13,0.263123591031347,0.0008424312794113801,0.05821475386619568,0.12628212571144104,0.016878535971045494,0.0515771210193634
13,0.2624689330977778,0.0008424312794113801,0.06049356609582901,0.13920028507709503,0.013755201362073421,0.026906460523605347
13,0.2598395234927898,0.0008424312794113801,0.07908108085393906,0.17649054527282715,0.012928210198879242,0.03770008683204651
13,0.25895403559301416,0.0008424312794113801,0.06438726931810379,0.13027775287628174,0.012167936190962791,0.03486093133687973
13,0.25963625433992166,0.0008424312794113801,0.06715242564678192,0.15321820974349976,0.011203071102499962,0.04050924628973007
13,0.2601597999602976,0.0008424312794113801,0.0656028613448143,0.14090314507484436,0.011570978909730911,0.030248470604419708
13,0.2639435700796269,0.0008424312794113801,0.07278169691562653,0.14847691357135773,0.009138262830674648,0.04355740174651146
13,0.26524293635572704,0.0008424312794113801,0.08631634712219238,0.17423130571842194,0.016214430332183838,0.0271296426653862
13,0.26755733109346713,0.0008424312794113801,0.06738542020320892,0.1465587317943573,0.010171420872211456,0.04073483124375343
13,0.26713684872464016,0.0008424312794113801,0.07733398675918579,0.1559554636478424,0.012806420214474201,0.03327580541372299
